time,env_condition,Electric UV light,PM Sensor,Motion Detect,Air Q sensor,temperature,humidity,CO reading
6:14:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,76.4,0.003
8:38:00 pm,var temp & humid,On,0.006707776,Off,0.018,25.4,75.7,0.004
11:02:00 pm,warm & dry,Off,0.007469064,Off,0.02,22.1,51.7,0.005
1:26:00 am,warm & dry,Off,0.007459965,Off,0.02,22.1,51.7,0.005
3:50:00 am,var temp & humid,On,0.006612841,Off,0.017,25.4,75.7,0.004
6:14:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,76.4,0.003
8:38:00 am,warm & dry,Off,0.007490346,Off,0.02,22.1,51.7,0.005
11:02:00 am,warm & dry,Off,0.00745088,Off,0.02,22.1,51.7,0.005
1:26:00 pm,warm & dry,Off,0.007444852,Off,0.02,22.1,51.7,0.005
3:50:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,76.3,0.003
6:14:00 pm,warm & dry,Off,0.007464521,Off,0.02,22.1,51.7,0.005
8:38:00 pm,var temp & humid,On,0.006720583,Off,0.018,25.4,75.5,0.004
11:02:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,76.3,0.003
1:26:00 am,warm & dry,Off,0.007481216,Off,0.02,22.1,51.7,0.005
3:50:00 am,warm & dry,Off,0.00746609,Off,0.02,22.1,51.7,0.005
6:14:00 am,cold & wet,Off,0.004814621,Off,0.012,19.8,76.2,0.003
8:38:00 am,warm & dry,Off,0.007499528,Off,0.02,22.1,51.7,0.005
11:02:00 am,var temp & humid,On,0.006604517,Off,0.017,25.4,75.6,0.004
1:26:00 pm,cold & wet,Off,0.004776545,Off,0.012,19.7,76,0.003
3:50:00 pm,warm & dry,Off,0.007447877,Off,0.02,22.1,51.7,0.005
6:14:00 pm,var temp & humid,On,0.006623281,Off,0.017,25.4,75.6,0.004
8:38:00 pm,warm & dry,Off,0.007429776,Off,0.02,22.1,51.7,0.005
11:02:00 pm,warm & dry,Off,0.007453929,Off,0.02,22.1,51.7,0.005
1:26:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,75.9,0.003
3:50:00 am,warm & dry,Off,0.00745088,Off,0.02,22.1,51.7,0.005
6:14:00 am,warm & dry,Off,0.00745088,Off,0.02,22.1,51.7,0.005
8:38:00 am,cold & wet,Off,0.004776545,Off,0.012,19.8,76.1,0.003
11:02:00 am,var temp & humid,On,0.006656839,Off,0.018,25.4,75.7,0.004
1:26:00 pm,warm & dry,Off,0.007469064,Off,0.02,22.1,51.7,0.005
3:50:00 pm,warm & dry,Off,0.007464541,Off,0.02,22.1,51.7,0.005
6:14:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.8,76.2,0.003
8:38:00 pm,warm & dry,Off,0.00744637,Off,0.02,22.1,51.7,0.005
11:02:00 pm,warm & dry,Off,0.007444852,Off,0.02,22.1,51.7,0.005
1:26:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,76,0.003
3:50:00 am,warm & dry,Off,0.007435833,Off,0.02,22.1,51.7,0.005
6:14:00 am,cold & wet,Off,0.004776545,Off,0.012,19.8,76.1,0.003
8:38:00 am,var temp & humid,On,0.006612841,Off,0.017,25.4,75.7,0.004
11:02:00 am,warm & dry,Off,0.007441909,Off,0.02,22.1,51.7,0.005
1:26:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,76,0.003
3:50:00 pm,warm & dry,Off,0.007414792,Off,0.02,22.1,51.7,0.005
6:14:00 pm,cold & wet,Off,0.004872844,Off,0.013,19.8,76,0.003
8:38:00 pm,warm & dry,Off,0.007481216,Off,0.02,22.1,51.7,0.005
11:02:00 pm,var temp & humid,On,0.006669529,Off,0.018,25.4,75.7,0.004
1:26:00 am,warm & dry,Off,0.007461533,Off,0.02,22.1,51.7,0.005
3:50:00 am,warm & dry,Off,0.00745848,Off,0.02,22.2,51.8,0.005
6:14:00 am,cold & wet,Off,0.004776545,Off,0.012,19.7,75.9,0.003
8:38:00 am,warm & dry,Off,0.007475115,Off,0.02,22.1,51.7,0.005
11:02:00 am,var temp & humid,On,0.006614924,Off,0.017,25.4,75.7,0.004
1:26:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.8,76,0.003
3:50:00 pm,warm & dry,Off,0.007434359,Off,0.02,22.1,51.7,0.005
6:14:00 pm,var temp & humid,On,0.006720583,Off,0.018,25.4,75.7,0.004
8:38:00 pm,warm & dry,Off,0.007435789,Off,0.02,22.1,51.8,0.005
11:02:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.8,76,0.003
1:26:00 am,var temp & humid,On,0.006614924,Off,0.017,25.4,75.7,0.004
3:50:00 am,warm & dry,Off,0.007478198,Off,0.02,22.1,51.8,0.005
6:14:00 am,warm & dry,Off,0.00745088,Off,0.02,22.1,51.9,0.005
8:38:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,75.6,0.003
11:02:00 am,warm & dry,Off,0.007452445,Off,0.02,22.1,51.8,0.005
1:26:00 pm,warm & dry,Off,0.007444852,Off,0.02,22.1,51.8,0.005
3:50:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,75.5,0.003
6:14:00 pm,var temp & humid,On,0.006608677,Off,0.017,25.4,75.7,0.004
8:38:00 pm,warm & dry,Off,0.007484236,Off,0.02,22.1,51.8,0.005
11:02:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,75.4,0.003
1:26:00 am,warm & dry,Off,0.007491877,Off,0.02,22.1,51.8,0.005
3:50:00 am,var temp & humid,On,0.006682249,Off,0.018,25.4,75.7,0.004
6:14:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,75.4,0.003
8:38:00 am,warm & dry,Off,0.007459965,Off,0.02,22.1,51.8,0.005
11:02:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,75.4,0.003
1:26:00 pm,warm & dry,Off,0.00746304,Off,0.02,22.1,51.8,0.005
3:50:00 pm,var temp & humid,On,0.00664843,Off,0.018,25.4,75.9,0.004
6:14:00 pm,warm & dry,Off,0.007481216,Off,0.02,22.1,51.8,0.005
8:38:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,75.2,0.003
11:02:00 pm,warm & dry,Off,0.007479726,Off,0.02,22.1,51.8,0.005
1:26:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,75.3,0.003
3:50:00 am,warm & dry,Off,0.00745088,Off,0.02,22.1,51.8,0.005
6:14:00 am,var temp & humid,On,0.006746396,Off,0.018,25.4,76,0.004
8:38:00 am,warm & dry,Off,0.007466008,Off,0.02,22.1,51.7,0.005
11:02:00 am,warm & dry,Off,0.007491877,Off,0.02,22.1,51.7,0.005
1:26:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,75.2,0.003
3:50:00 pm,warm & dry,Off,0.007469064,Off,0.02,22.1,51.7,0.005
6:14:00 pm,var temp & humid,On,0.006604517,Off,0.017,25.4,76,0.004
8:38:00 pm,warm & dry,Off,0.007466008,Off,0.02,22.1,51.7,0.005
11:02:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,75.2,0.003
1:26:00 am,var temp & humid,On,0.006729174,Off,0.018,25.4,75.9,0.004
3:50:00 am,warm & dry,Off,0.00745088,Off,0.02,22.1,51.6,0.005
6:14:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,75.2,0.003
8:38:00 am,warm & dry,Off,0.007490384,Off,0.02,22.1,51.5,0.005
11:02:00 am,cold & wet,Off,0.004776545,Off,0.012,19.7,75.2,0.003
1:26:00 pm,warm & dry,Off,0.00745088,Off,0.02,22.1,51.5,0.005
3:50:00 pm,var temp & humid,On,0.006763671,Off,0.018,25.4,75.9,0.004
6:14:00 pm,warm & dry,Off,0.007464622,Off,0.02,22.1,51.5,0.005
8:38:00 pm,warm & dry,Off,0.007481216,Off,0.02,22.1,51.5,0.005
11:02:00 pm,var temp & humid,On,0.006720583,Off,0.018,25.4,75.9,0.004
1:26:00 am,warm & dry,Off,0.00745088,Off,0.02,22.1,51.4,0.005
3:50:00 am,cold & wet,Off,0.004872844,Off,0.013,19.7,75.3,0.003
6:14:00 am,var temp & humid,On,0.006694998,Off,0.018,6.2,69.4,0.004
8:38:00 am,warm & dry,Off,0.007447833,Off,0.02,22.1,51.4,0.005
11:02:00 am,cold & wet,Off,0.004776545,Off,0.012,19.7,75.3,0.003
1:26:00 pm,warm & dry,Off,0.00747367,Off,0.02,22.1,51.3,0.005
3:50:00 pm,var temp & humid,On,0.006851408,Off,0.018,25.4,75.8,0.004
6:14:00 pm,warm & dry,Off,0.007459965,Off,0.02,22.1,51.2,0.005
8:38:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,75.2,0.003
11:02:00 pm,var temp & humid,On,0.006761528,Off,0.018,25.4,75.8,0.004
1:26:00 am,warm & dry,Off,0.007469064,Off,0.02,22.1,51,0.005
3:50:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,75.2,0.003
6:14:00 am,warm & dry,Off,0.007491959,Off,0.02,22.1,50.9,0.005
8:38:00 am,var temp & humid,On,0.006656839,Off,0.018,25.4,75.9,0.004
11:02:00 am,warm & dry,Off,0.00748126,Off,0.02,22.1,50.8,0.005
1:26:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,75.2,0.003
3:50:00 pm,var temp & humid,On,0.006831423,Off,0.018,25.4,76,0.004
6:14:00 pm,warm & dry,Off,0.007453929,Off,0.02,22.1,50.7,0.005
8:38:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,75.2,0.003
11:02:00 pm,warm & dry,Off,0.007478198,Off,0.02,22.1,50.6,0.005
1:26:00 am,cold & wet,Off,0.004738831,Off,0.012,19.7,75.1,0.003
3:50:00 am,var temp & humid,On,0.006563173,Off,0.017,25.4,76,0.004
6:14:00 am,warm & dry,Off,0.00746609,Off,0.02,22.1,50.5,0.005
8:38:00 am,warm & dry,Off,0.007464521,Off,0.02,22,50.4,0.005
11:02:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,75.1,0.003
1:26:00 pm,warm & dry,Off,0.00745088,Off,0.02,22,50.3,0.005
3:50:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,75,0.003
6:14:00 pm,warm & dry,Off,0.007459965,Off,0.02,22,50.2,0.005
8:38:00 pm,var temp & humid,On,0.006640035,Off,0.018,25.3,75.8,0.004
11:02:00 pm,warm & dry,Off,0.007444852,Off,0.02,22,50.3,0.005
1:26:00 am,warm & dry,Off,0.007476686,Off,0.02,22,50.3,0.005
3:50:00 am,var temp & humid,On,0.006596223,Off,0.017,25.3,75.8,0.004
6:14:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,75.1,0.003
8:38:00 am,warm & dry,Off,0.007481216,Off,0.02,22,50.3,0.005
11:02:00 am,warm & dry,Off,0.00743129,Off,0.02,22.1,50.2,0.005
1:26:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,75.1,0.003
3:50:00 pm,var temp & humid,On,0.006573484,Off,0.017,25.4,75.9,0.004
6:14:00 pm,warm & dry,Off,0.007475115,Off,0.02,22,50.2,0.005
8:38:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.7,75.1,0.003
11:02:00 pm,var temp & humid,On,0.006604517,Off,0.017,25.4,75.8,0.004
1:26:00 am,warm & dry,Off,0.007453929,Off,0.02,22,50.2,0.005
3:50:00 am,cold & wet,Off,0.004776545,Off,0.012,19.7,75,0.003
6:14:00 am,warm & dry,Off,0.007482745,Off,0.02,22,50.1,0.005
8:38:00 am,warm & dry,Off,0.007475159,Off,0.02,22,50.1,0.005
11:02:00 am,cold & wet,Off,0.004776545,Off,0.012,19.7,75,0.003
1:26:00 pm,var temp & humid,On,0.006682249,Off,0.018,25.3,76,0.004
3:50:00 pm,warm & dry,Off,0.007441909,Off,0.02,22,50.1,0.005
6:14:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.6,75,0.003
8:38:00 pm,var temp & humid,On,0.006737779,Off,0.018,25.3,75.7,0.004
11:02:00 pm,warm & dry,Off,0.007490346,Off,0.02,22,50,0.005
1:26:00 am,warm & dry,Off,0.007444852,Off,0.02,22,49.9,0.005
3:50:00 am,var temp & humid,On,0.006682249,Off,0.018,25.3,75.8,0.004
6:14:00 am,cold & wet,Off,0.004814621,Off,0.012,19.7,75.1,0.003
8:38:00 am,warm & dry,Off,0.007484236,Off,0.02,22,49.7,0.005
11:02:00 am,var temp & humid,On,0.006604517,Off,0.017,25.3,75.8,0.004
1:26:00 pm,warm & dry,Off,0.007447877,Off,0.02,22,49.7,0.005
3:50:00 pm,var temp & humid,On,0.006550882,Off,0.017,25.3,75.9,0.004
6:14:00 pm,warm & dry,Off,0.007441808,Off,0.02,22,49.6,0.005
8:38:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.6,74.7,0.003
11:02:00 pm,warm & dry,Off,0.007466051,Off,0.02,21.9,49.5,0.005
1:26:00 am,var temp & humid,On,0.006614924,Off,0.017,25.4,75.9,0.004
3:50:00 am,cold & wet,Off,0.004814621,Off,0.012,19.6,74.7,0.003
6:14:00 am,warm & dry,Off,0.007453965,Off,0.02,21.9,49.5,0.005
8:38:00 am,var temp & humid,On,0.006656839,Off,0.018,25.3,75.9,0.004
11:02:00 am,cold & wet,Off,0.004776545,Off,0.012,19.6,74.8,0.003
1:26:00 pm,warm & dry,Off,0.00745848,Off,0.02,21.9,49.5,0.005
3:50:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.6,74.7,0.003
6:14:00 pm,warm & dry,Off,0.007446416,Off,0.02,21.9,49.5,0.005
8:38:00 pm,var temp & humid,On,0.006621195,Off,0.017,25.3,75.8,0.004
11:02:00 pm,warm & dry,Off,0.007472187,Off,0.02,21.9,49.5,0.005
1:26:00 am,cold & wet,Off,0.004814621,Off,0.012,19.6,74.9,0.003
3:50:00 am,warm & dry,Off,0.007466008,Off,0.02,22,49.6,0.005
6:14:00 am,warm & dry,Off,0.007466051,Off,0.02,21.9,49.6,0.005
8:38:00 am,cold & wet,Off,0.004814621,Off,0.012,19.6,75,0.003
11:02:00 am,warm & dry,Off,0.007473714,Off,0.02,21.9,49.5,0.005
1:26:00 pm,var temp & humid,On,0.006604517,Off,0.017,25.3,75.8,0.004
3:50:00 pm,warm & dry,Off,0.007488854,Off,0.02,21.9,49.6,0.005
6:14:00 pm,var temp & humid,On,0.006604517,Off,0.017,25.3,75.8,0.004
8:38:00 pm,warm & dry,Off,0.007466051,Off,0.02,21.9,49.6,0.005
11:02:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.6,75.2,0.003
1:26:00 am,warm & dry,Off,0.0074721,Off,0.02,21.9,49.6,0.005
3:50:00 am,warm & dry,Off,0.00748126,Off,0.02,21.9,49.6,0.005
6:14:00 am,var temp & humid,On,0.006614924,Off,0.017,25.4,75.9,0.004
8:38:00 am,cold & wet,Off,0.004814621,Off,0.012,19.6,75,0.003
11:02:00 am,warm & dry,Off,0.007453929,Off,0.02,21.9,49.6,0.005
1:26:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.6,75,0.003
3:50:00 pm,warm & dry,Off,0.00747367,Off,0.02,21.9,49.4,0.005
6:14:00 pm,var temp & humid,On,0.006614924,Off,0.017,25.3,75.8,0.004
8:38:00 pm,warm & dry,Off,0.007499528,Off,0.02,21.9,49.4,0.005
11:02:00 pm,warm & dry,Off,0.007447833,Off,0.02,21.8,49.4,0.005
1:26:00 am,cold & wet,Off,0.004814621,Off,0.012,19.6,74.8,0.003
3:50:00 am,var temp & humid,On,0.006604517,Off,0.017,25.3,75.8,0.004
6:14:00 am,warm & dry,Off,0.007479726,Off,0.02,21.9,49.4,0.005
8:38:00 am,cold & wet,Off,0.004814621,Off,0.012,19.6,74.7,0.003
11:02:00 am,warm & dry,Off,0.007459965,Off,0.02,21.8,49.5,0.005
1:26:00 pm,var temp & humid,On,0.006596223,Off,0.017,25.3,75.7,0.004
3:50:00 pm,warm & dry,Off,0.007467577,Off,0.02,21.8,49.5,0.005
6:14:00 pm,var temp & humid,On,0.006587942,Off,0.017,25.3,75.7,0.004
8:38:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.6,74.8,0.003
11:02:00 pm,warm & dry,Off,0.007469064,Off,0.02,21.8,49.5,0.005
1:26:00 am,var temp & humid,On,0.006587942,Off,0.017,25.3,75.8,0.004
3:50:00 am,cold & wet,Off,0.004872844,Off,0.013,19.6,74.8,0.003
6:14:00 am,warm & dry,Off,0.007482789,Off,0.02,21.8,49.5,0.005
8:38:00 am,warm & dry,Off,0.007464622,Off,0.02,21.8,49.5,0.005
11:02:00 am,cold & wet,Off,0.004814621,Off,0.012,19.6,74.9,0.003
1:26:00 pm,warm & dry,Off,0.00748126,Off,0.02,21.8,49.5,0.005
3:50:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.6,74.8,0.003
6:14:00 pm,warm & dry,Off,0.007462997,Off,0.02,21.8,49.5,0.005
8:38:00 pm,warm & dry,Off,0.007455492,Off,0.02,21.8,49.5,0.005
11:02:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.6,74.9,0.003
1:26:00 am,warm & dry,Off,0.007482745,Off,0.02,21.8,49.5,0.005
3:50:00 am,warm & dry,Off,0.007452445,Off,0.02,21.8,49.5,0.005
6:14:00 am,cold & wet,Off,0.004872844,Off,0.013,19.6,75,0.003
8:38:00 am,var temp & humid,On,0.006563173,Off,0.017,25.3,75.8,0.004
11:02:00 am,warm & dry,Off,0.007476686,Off,0.02,21.8,49.5,0.005
1:26:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.6,75,0.003
3:50:00 pm,var temp & humid,On,0.006587942,Off,0.017,25.4,75.9,0.004
6:14:00 pm,warm & dry,Off,0.007469064,Off,0.02,21.8,49.5,0.005
8:38:00 pm,warm & dry,Off,0.007461533,Off,0.02,21.8,49.5,0.005
11:02:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.6,75.1,0.003
1:26:00 am,var temp & humid,On,0.006604517,Off,0.017,25.3,75.8,0.004
3:50:00 am,warm & dry,Off,0.007491877,Off,0.02,21.7,49.4,0.005
6:14:00 am,var temp & humid,On,0.006614924,Off,0.017,25.3,76,0.004
8:38:00 am,cold & wet,Off,0.004814621,Off,0.012,19.6,75.1,0.003
11:02:00 am,warm & dry,Off,0.00745088,Off,0.02,21.8,49.4,0.005
1:26:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.6,75.1,0.003
3:50:00 pm,warm & dry,Off,0.00745088,Off,0.02,21.7,49.3,0.005
6:14:00 pm,warm & dry,Off,0.0074721,Off,0.02,21.7,49.4,0.005
8:38:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.6,75.1,0.003
11:02:00 pm,var temp & humid,On,0.006571416,Off,0.017,25.3,75.7,0.004
1:26:00 am,warm & dry,Off,0.007487323,Off,0.02,21.7,49.3,0.005
3:50:00 am,cold & wet,Off,0.004814621,Off,0.012,19.5,74.7,0.003
6:14:00 am,warm & dry,Off,0.007456957,Off,0.02,21.7,49.3,0.005
8:38:00 am,var temp & humid,On,0.006614924,Off,0.017,25.3,75.8,0.004
11:02:00 am,warm & dry,Off,0.007435833,Off,0.02,21.7,49.4,0.005
1:26:00 pm,warm & dry,Off,0.007476686,Off,0.02,21.7,49.4,0.005
3:50:00 pm,var temp & humid,On,0.006596223,Off,0.017,25.3,75.7,0.004
6:14:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.5,74.5,0.003
8:38:00 pm,warm & dry,Off,0.007449447,Off,0.02,21.7,49.3,0.005
11:02:00 pm,cold & wet,Off,0.004872844,Off,0.013,19.5,74.5,0.003
1:26:00 am,var temp & humid,On,0.006571416,Off,0.017,25.3,75.7,0.004
3:50:00 am,warm & dry,Off,0.007459965,Off,0.02,21.7,49.3,0.005
6:14:00 am,warm & dry,Off,0.007479726,Off,0.02,21.7,49.3,0.005
8:38:00 am,warm & dry,Off,0.007466051,Off,0.02,21.7,49.3,0.005
11:02:00 am,cold & wet,Off,0.004814621,Off,0.012,19.5,74.6,0.003
1:26:00 pm,warm & dry,Off,0.007476686,Off,0.02,21.7,49.3,0.005
3:50:00 pm,cold & wet,Off,0.004776545,Off,0.012,19.5,74.8,0.003
6:14:00 pm,warm & dry,Off,0.007450924,Off,0.02,21.7,49.4,0.005
8:38:00 pm,warm & dry,Off,0.00745088,Off,0.02,21.6,49.3,0.005
11:02:00 pm,var temp & humid,On,0.006669529,Off,0.018,25.3,75.7,0.004
1:26:00 am,cold & wet,Off,0.004814621,Off,0.012,19.5,74.6,0.003
3:50:00 am,warm & dry,Off,0.007467577,Off,0.02,21.7,49.4,0.005
6:14:00 am,var temp & humid,On,0.006720583,Off,0.018,25.4,75.8,0.004
8:38:00 am,cold & wet,Off,0.004776545,Off,0.012,19.5,74.7,0.003
11:02:00 am,warm & dry,Off,0.007511783,Off,0.02,21.7,49.4,0.005
1:26:00 pm,var temp & humid,On,0.006656839,Off,0.018,25.3,75.7,0.004
3:50:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.5,74.8,0.003
6:14:00 pm,warm & dry,Off,0.007469064,Off,0.02,21.6,49.4,0.005
8:38:00 pm,var temp & humid,On,0.006612841,Off,0.017,25.3,75.8,0.004
11:02:00 pm,warm & dry,Off,0.007444852,Off,0.02,21.7,49.4,0.005
1:26:00 am,cold & wet,Off,0.004814621,Off,0.012,19.5,74.8,0.003
3:50:00 am,warm & dry,Off,0.0074965,Off,0.02,21.7,49.4,0.005
6:14:00 am,var temp & humid,On,0.006571416,Off,0.017,25.3,75.8,0.004
8:38:00 am,warm & dry,Off,0.007488854,Off,0.02,21.6,49.3,0.005
11:02:00 am,cold & wet,Off,0.004814621,Off,0.012,19.5,74.6,0.003
1:26:00 pm,var temp & humid,On,0.006579673,Off,0.017,25.3,75.7,0.004
3:50:00 pm,warm & dry,Off,0.00744039,Off,0.02,21.6,49.2,0.005
6:14:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.5,74.7,0.003
8:38:00 pm,var temp & humid,On,0.006563173,Off,0.017,18.9,75.7,0.004
11:02:00 pm,warm & dry,Off,0.00749045,Off,0.02,21.6,49.2,0.005
1:26:00 am,warm & dry,Off,0.007466095,Off,0.02,21.6,49.2,0.005
3:50:00 am,cold & wet,Off,0.004814621,Off,0.012,19.5,74.7,0.003
6:14:00 am,var temp & humid,On,0.006596223,Off,0.017,25.3,75.7,0.004
8:38:00 am,warm & dry,Off,0.007507187,Off,0.02,21.6,49.2,0.005
11:02:00 am,warm & dry,Off,0.007467577,Off,0.02,21.6,49.3,0.005
1:26:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.5,74.7,0.003
3:50:00 pm,var temp & humid,On,0.006579673,Off,0.017,25.3,75.8,0.004
6:14:00 pm,warm & dry,Off,0.007482745,Off,0.02,21.6,49.3,0.005
8:38:00 pm,var temp & humid,On,0.006707776,Off,0.018,25.3,75.7,0.004
11:02:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.5,74.7,0.003
1:26:00 am,warm & dry,Off,0.00747367,Off,0.02,21.6,49.3,0.005
3:50:00 am,warm & dry,Off,0.00747367,Off,0.02,21.6,49.4,0.005
6:14:00 am,cold & wet,Off,0.004814621,Off,0.012,19.5,74.8,0.003
8:38:00 am,warm & dry,Off,0.007466095,Off,0.02,21.5,49.2,0.005
11:02:00 am,var temp & humid,On,0.006707776,Off,0.018,25.3,75.8,0.004
1:26:00 pm,cold & wet,Off,0.004912418,Off,0.013,19.5,74.8,0.003
3:50:00 pm,warm & dry,Off,0.00745088,Off,0.02,21.6,49.3,0.005
6:14:00 pm,warm & dry,Off,0.007487361,Off,0.02,21.5,49.3,0.005
8:38:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.5,74.5,0.003
11:02:00 pm,warm & dry,Off,0.007488892,Off,0.02,21.5,49.3,0.005
1:26:00 am,var temp & humid,On,0.006610759,Off,0.017,25.3,75.8,0.004
3:50:00 am,warm & dry,Off,0.007466051,Off,0.02,21.5,49.3,0.005
6:14:00 am,var temp & humid,On,0.006606597,Off,0.017,25.3,75.8,0.004
8:38:00 am,warm & dry,Off,0.007488897,Off,0.02,21.5,49.3,0.005
11:02:00 am,warm & dry,Off,0.007478241,Off,0.02,21.5,49.3,0.005
1:26:00 pm,warm & dry,Off,0.00747977,Off,0.02,21.5,49.3,0.005
3:50:00 pm,cold & wet,Off,0.004872844,Off,0.013,19.5,74.8,0.003
6:14:00 pm,var temp & humid,On,0.006501996,Off,0.017,25.3,75.8,0.004
8:38:00 pm,warm & dry,Off,0.007487383,Off,0.02,21.5,49.3,0.005
11:02:00 pm,warm & dry,Off,0.00746762,Off,0.02,21.5,49.3,0.005
1:26:00 am,cold & wet,Off,0.004814621,Off,0.012,19.5,74.8,0.003
3:50:00 am,warm & dry,Off,0.007453929,Off,0.02,21.5,49.3,0.005
6:14:00 am,var temp & humid,On,0.006604517,Off,0.017,25.3,75.7,0.004
8:38:00 am,cold & wet,Off,0.004814621,Off,0.012,19.5,74.8,0.003
11:02:00 am,warm & dry,Off,0.00747367,Off,0.02,21.5,49.4,0.005
1:26:00 pm,var temp & humid,On,0.006596223,Off,0.017,25.3,75.7,0.004
3:50:00 pm,warm & dry,Off,0.007425282,Off,0.02,21.5,49.4,0.005
6:14:00 pm,warm & dry,Off,0.007481216,Off,0.02,21.5,49.3,0.005
8:38:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.5,74.5,0.003
11:02:00 pm,warm & dry,Off,0.007481216,Off,0.02,21.5,49.3,0.005
1:26:00 am,cold & wet,Off,0.004814621,Off,0.012,19.5,74.5,0.003
3:50:00 am,warm & dry,Off,0.007488897,Off,0.02,21.5,49.2,0.005
6:14:00 am,cold & wet,Off,0.004814621,Off,0.012,19.5,74.5,0.003
8:38:00 am,warm & dry,Off,0.007482789,Off,0.02,21.5,49.2,0.005
11:02:00 am,warm & dry,Off,0.007467577,Off,0.02,21.5,49.2,0.005
1:26:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.5,74.4,0.003
3:50:00 pm,warm & dry,Off,0.007505652,Off,0.02,21.5,49.3,0.005
6:14:00 pm,var temp & humid,On,0.006563173,Off,0.017,25.3,75.6,0.004
8:38:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.5,74.4,0.003
11:02:00 pm,warm & dry,Off,0.007450924,Off,0.02,21.4,49.3,0.005
1:26:00 am,warm & dry,Off,0.007487323,Off,0.02,21.4,49.3,0.005
3:50:00 am,warm & dry,Off,0.007490384,Off,0.02,21.4,49.4,0.005
6:14:00 am,cold & wet,Off,0.004872844,Off,0.013,19.5,74.6,0.003
8:38:00 am,warm & dry,Off,0.007487323,Off,0.02,21.4,49.4,0.005
11:02:00 am,var temp & humid,On,0.006542738,Off,0.017,25.3,75.6,0.004
1:26:00 pm,cold & wet,Off,0.004872844,Off,0.013,19.5,74.6,0.003
3:50:00 pm,warm & dry,Off,0.007485831,Off,0.02,21.5,49.4,0.005
6:14:00 pm,warm & dry,Off,0.00750414,Off,0.02,21.4,49.4,0.005
8:38:00 pm,var temp & humid,On,0.006604517,Off,0.017,25.3,75.6,0.004
11:02:00 pm,warm & dry,Off,0.007462997,Off,0.02,21.4,49.4,0.005
1:26:00 am,cold & wet,Off,0.004814621,Off,0.012,19.4,74.4,0.003
3:50:00 am,warm & dry,Off,0.007510247,Off,0.02,21.4,49.4,0.005
6:14:00 am,cold & wet,Off,0.004814621,Off,0.012,19.5,74.4,0.003
8:38:00 am,var temp & humid,On,0.006606597,Off,0.017,25.3,75.6,0.004
11:02:00 am,warm & dry,Off,0.007478241,Off,0.02,21.4,49.3,0.005
1:26:00 pm,cold & wet,Off,0.004814621,Off,0.012,19.5,74.4,0.003
3:50:00 pm,var temp & humid,On,0.006640035,Off,0.018,25.3,75.5,0.004
